"product.productId","product.title","product.price","review.userId","review.profileName","review.score","review.summary","review.text","word_scores","compound","pos","neu","neg","but_count","Num_Exclamations","Num_Characters","Num_Words"
"B000I2OSB2","BLACK Sunglass Eyeglass Repair Kit DELUXE set","unknown","A2TUORU8JIY6H9","nobull",5,"pretty good","This eyeglass repair case came just like advrtzd much better than what you can find at local wal-g or wal-m. I needed a nose pad not found in most kits. It came in the mail 10 min later new nose pad problem solved. Plenty hardware to fix most missing screw problems, worth the money.","{0, 0, 0, 0, 0, 0, 1.5, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.7, 1.1, 0, 0, 0, 0, 0, -1.493, -0.67835, -1.9637, 0.9, 0, 0}",-0.112,0.144,0.705,0.151,0,0,283,56
"B000I2OSB2","BLACK Sunglass Eyeglass Repair Kit DELUXE set","unknown","A19KSCFBFP1GEJ","J",1,"Sunglass Eyeglass Repair Kit","This review is for the Sunglass Eyeglass Repair Kit 77pc DELUXE Sold by: JcKringlesI needed some small screws to fix some glasses. I did not expect much to about $8, but I did not think I would get such Cr*P. most of the screws had NO SLOT on the end. this means that there is no way to tighten them. they had inserted a note in the kit""screws w/out slots fit into round end of screwdriver and tighten with friction"".NO! NO! NO! it just does not work. first of all, there is NO round end of the screwdriver. 2nd, even if there was, there is just NO WAY you could hope to hold down a completely smooth and rounded end of a very little screw, so it could be tightened. to be fair, some of the screws did have slots, but the longer ones DID NOT. the long ones were the only ones that I needed, so this purchase was a complete waste of time & $. I would never order anything else from this store. if they would sell this, then you can not trust them. they obviously got an order of screws that were defective & are trying to get rid of them. just think about it. NO ONE wants little screws ( or orders them that way) with NO slots.Eyeglass Repair Kit - 1 kit","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.89555, 0, -2.8995, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25, 0, 0, 0, 0, 0.45, 0, 0, 0, 0, -1.0995, 2.4315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.8995, 0, 0, 0, 0, 0.45, 0, 0, 0, 0, 0, 0, 0, 0, -2.8995, 0, 0, 0, 2.85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.578025, 0, 0, 0, 0, 0, 0, 0, 1.95, 0, 0, 0, -1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.553, 0, 0, 0, 0, 0, 0, 0, -1.5, 0, 0, -2.85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.8995, 0, 0, 0, -1.0605, 0, 0, 0, 0, 0, 0, 0, -2.8995, 0, 0, 0, 0, 0, 0}",-0.986,0.06,0.758,0.182,2,3,1154,227
"B000I2OSB2","BLACK Sunglass Eyeglass Repair Kit DELUXE set","unknown","A1LJ5I2Q3GNC89","Bruce P. Conrad",5,"Outstanding performancw","I'd like to see this on stage, this performance certainly enhanced my interest in this work.","{0, 1.5, 0, 0, 0, 0, 0, 0, 0, 1.4, 0, 0, 2, 0, 0, 0}",0.785,0.378,0.622,0,0,0,92,16
"B000I2OSB2","BLACK Sunglass Eyeglass Repair Kit DELUXE set","unknown","A2U4NUF8JO7BU6","John Banks III ""Read""",3,"Lots of sizes","I was impressed with the variety of screw sizes and one of the best things is toll that changes from wrench to srew driver. If there was one downside, it would be the fact that the container is somewhat flimsy so the screws easily fall out if not extremely careful handling it.","{0, 0, 2.1, 0, 0, 0, 0, -0.4, 0, 0, 0, 0, 0, 3.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.27835, 1.6637, 0, 0, 0, 0, 0, -0.66082, 0, 0}",0.683,0.16,0.722,0.118,0,0,277,52
"B000I2OSB2","BLACK Sunglass Eyeglass Repair Kit DELUXE set","unknown","ABEKLMXUDKNT6","Courtney",3,"Came with everything I needed","This came with everything I needed but when i got it all the screws were all over the place-I'm sure this happens in shipping but it makes finding what you need hard.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.5, 0, 0, 0, 0, 0, 1.95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.6}",-0.039,0.082,0.804,0.114,2,0,166,33
"B000I2OSB2","BLACK Sunglass Eyeglass Repair Kit DELUXE set","unknown","A13LBCCKIJI8SG","Rp",4,"Not bad","Kit has a lot if parts. Some are great for certain glasses, others are too small. Would be great if half the kit was full of larger screws.","{0, 0, 0, 0, 0, 0, 0, 0, 3.1, 0, 1.1, 0, 0, 0, 0, 0, 0, 0, 3.1, 0, 0, 0, 0, 0, 0, 0, 0, -1}",0.852,0.284,0.661,0.055,0,0,139,28
"B000I2OSB2","BLACK Sunglass Eyeglass Repair Kit DELUXE set","unknown","A36R4ZO0BHJDF5","Richard503",5,"Just right for the job","This repair kit has an excellent selection of lots of various screw sizes and had just what I wanted for my glasses. The cost was not expensive and delivery was fast. I have to use a walker or scooter so going to the store to fix my glasses would have been a big chore. This kit enabled me to do everything at home quickly.","{0, 0, 0, 0, 0, 2.7, 0, 0, 0, 0, 0, -0.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.511,0.055,0.924,0.021,0,0,323,64
"B000I2OSB2","BLACK Sunglass Eyeglass Repair Kit DELUXE set","unknown","A24RWZDMV7L6II","AndroidX",5,"Very Handy Kit","Comprehensive Sunglass repair Kit. It includes 5-6 types of screws and Nuts of different sizes which helps to get best fit to your sunglasses. I didn't get any ""buyers remorse"" after purchasing this item! :) Very Good Product.","{1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1.3, 0, 0, 0, 0, 1.6, 0, 0, 3.2, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, -1.1, 0, 0, 0, 0, 2, 0, 2.193, 0}",0.908,0.334,0.545,0.12,0,1,226,38
"B000I2OSB2","BLACK Sunglass Eyeglass Repair Kit DELUXE set","unknown","A1LCQBZG619G41","C. Vaughn",5,"Great repair kit for eyeglasses","I lost a tiny nut from my eyeglasses and it seems the optical stores I went to didn't have a replacement. I saw this online and decided to try it and was very happy to find that in the assortment of screws and nuts, I found just the right size to fit. Not only that, the supplied tool that came with the tiny nuts and screws also was a bit help in the installation. Very happy with this purchase!","{0, -1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.993, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1.3, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.3, 0, -1, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 2.993, 0, 0, 0}",0.679,0.143,0.742,0.115,0,1,396,79
"B000I2OSB2","BLACK Sunglass Eyeglass Repair Kit DELUXE set","unknown","A2JJ0V4YS2VL0V","Dan Mccrobie ""Dr. Dan""",3,"Almost there","the kit was purchased because I needed a set of screws. Unfortunately, they were not in the kit! 70 different screws and not the ones that I needed. I think this will be useful if I ever loose another screw but this was just not quite there for me.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.5, -0.7, 0, 0, 0, 0, 0, 0, 0, 0, -0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.95, 0, 0, 0, -0.65, 0, -0.2, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.439,0.037,0.815,0.149,1,1,248,49
"B000I2OSB2","BLACK Sunglass Eyeglass Repair Kit DELUXE set","unknown","ANNVH7JQKBNMJ","Parker Wolf",5,"Great Kit","One of my screw-on nose pads broke off of my glasses & I couldnt find a kit in any store that had the screw-on nose pads included so I took to Amazon -- and found this great kit.It an awesome little kit that has 4 screw-on nose pads, a screw driver w/both straight & phillips heads on either end, plastic washers, metal nuts, several different types & sizes of screws (with at least 4 of each type/size), & some plastic end caps.Mine is different from the pic as I did not get a carrying cloth with mine & my case is clear with a black tray instead of white.The only things that would make this better would be a case where the cover is flush against the body so the screws, etc dont move around inside & a screw driver with a magnetic tip for dealing w/teeny-tiny screws -- but those 2 things didnt take away from the kit, imo, they just would have *added* to it.I'll post pics of mine.","{0, 0, 0, 0, 0, 0, -0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.35, 0, 0, 0, 0, 1.55, 0, 0, 1.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.2, 0, 0, 0.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.65, 0, 0, 0, 0, 0, 0, -0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.639175, 0, 0, 0, 0, 0, 0, 0, -0.2, 0, 0, 0, 0, 0, 0, 0, 0, -0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.47,0.065,0.877,0.059,1,0,887,170
"B000N8X010","California Exotics Reckless Rabbit Stimulator","7.43","A18PYQD72ZAK8U","Jen",1,"Waste of money","This looked like it would be lots of fun but it's very hard and uncomfortable and doesnt vibrate very well at all. Dont waste your money","{0, 0, 0.75, 0, 0, 0, 0, 0, 1.15, 0, 0, 0, -1.0395, 0, -2.79555, 0, 0, 0, 0, -1.54623, 0, 0, 0, 1.998, 0, 0}",-0.358,0.196,0.567,0.238,1,0,136,26
"B0001WXT3W","Crest Toothpaste Whitening with Scope, Minty Fresh Flavor, 8 ounce","3.27","A2C2NDGQDX4JG4","Nosebleeder",1,"No ADA seal of approval","I have this toothpaste and the ADA seal of approval is nowhere to be found on the tube. It doesn't whiten either.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.477,0.129,0.871,0,0,0,113,22
"B0001VKMPQ","Gentle Fibers by Jarrow - 15.8 Ounces","16.31","AV33FCIDH59N8","Reviewer",5,"Not so gentle but works really well!","The product (if it is the same exact one) has Flaxseed meal, defatted chia bran, orange pulp and peel, gum arabic and inulin-FOS. No wheat, no gluten, no soybeans, no dairy, no egg, no fish/shellfish, no peanuts/tree nuts.The products works quickly and effectively. It calls for two (2) tablespoons. I took barely ONE tablespoon and it worked within a few hours. The Flaxseed meal releases oils, the defatted chia bran is a fairly aggressive fiber, but the orange pulp and peel, full of natural anti-oxidants and bioflavoids is a key ingredient. Orange pulp is a digestive stimulant and encourages and increased the soft muscle contractions of the intestines, thus encouraging the forward movement of the bowel content. Orange pulp and peel is used in chinese medicine for the same thing - increasing digestion among other things.The taste is slightly strong (slightly bitter due to the orange peel) and it is a lot easier to get down than psyllium. It doesn't stick to your throat.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.444, 0, 0.444, 0, 0.444, 0, 0.444, 0, 0.444, 0, 0.444, 0, 0, 0, 0, 0, 0, 0.95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85, 0, 1.65, 0, 0, 0, 0, 0, 0, 0, 0, 3.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0105, 0, -1.86495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.976,0.176,0.802,0.022,1,0,982,167
"B0001VKMPQ","Gentle Fibers by Jarrow - 15.8 Ounces","16.31","A22ZV6SYD73602","user",5,"truly gentle","this fiber mix is great - truly gentle. They used a mix of various ingredients plus added natural orange flavor.","{0, 0, 0, 0, 3.1, 0, 1.9, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, 0}",0.908,0.437,0.563,0,0,0,112,19
"B000162FPQ","Ease away pain and stiffness in your neck and shoulders with a Large NeckEase aromatherapy hot and cold pillow by BodySense","49.50","A2DSMR0F5WSRNZ","Lover of Books",5,"LOVE this Neck Ease and the Sinus Pillow TOO!","I purchased the Large NeckEase by BodySense for my husband and the Sinus Pillow for myself and let me tell you, I can only say I wish I'd gotten them sooner! We both go to the Chiropractor and have the Mediflow Waterbased pillows (see my review for those and the pillow case) but the addition of these 2 items was a great investment. We both suffer from neck and back pain and arthritis so we have tried many different things to help ease our pain and discomfort.My husband has used the NeckEase several times already and I used it the other night...heated it in the micro, wrapped it around my neck and climbed into bed for the night. Was very comfortable laying there with my head on my Mediflow Waterbased pillow and before I knew it I was fast asleep!I've used the Sinus Pillow twice now. We live in West TN and this time of year we can have some crazy weather - in the 70s one day and down to the 40s the next. This weather wreaks havoc on my sinuses, causing me lots of sinus pain and pressure and some pretty strong and painful, pounding headaches. I just heat my Sinus Pillow in the micro for the recommended time, lay down and place it over my eyes and nose and once again, it's not long until I'm fast asleep. Now, I'm not going to say it took my headache away completely each time, but it sure does relieve the sinus pressure and greatly reduces the pounding pain in my head so that I can relax and fall asleep quite easily. The various scents given off from each pillow is wonderful and very soothing.I would recommend both of these products and look forward to using them for years. And after reading the reviews of the BodySense Large Pack and Extra Large Pack I am putting those on my wishlist for purchase of one or both in the very near future!","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.65, 0, 0, 0, -3.75, 0, 0, 0, 0, -3.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55, 2.25, 0, -3.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.8895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4.35, 0, 0, 0, 0, 0, 0, 0, 0, -3.45, 0, -1.8, 0, 0, 3.3, 3.45, 0, -2.85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95, 0, 2.25, 0, 0, -1.8, 0, 0, 0, 0, 0, -3.45, 0, 0, 0, 0, 0, 0, 0, 2.85, 0, 0, 0, 0, 2.5395, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.05, 0, 0, 0, 0, 2.64555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.916,0.133,0.766,0.101,2,3,1761,332
"B000162FPQ","Ease away pain and stiffness in your neck and shoulders with a Large NeckEase aromatherapy hot and cold pillow by BodySense","49.50","A35R1CFZJD4V89","Pat Snyder",5,"Great for arthritic necks....","...another awesome product by BodySense! So comfortable, warm and soft while warming and comforting my arthritic neck. It is a great product and I recommend it to EVERYONE. Heats nicely in the miocrowave (start with a 1 minute increment, then remove from microwave oven, shake, and replace to keep pellets/rice/herbs within from getting too hot and melting the outer cover.) This is the second one I have had. They last a very long time and really work well! Definitely a quality product that I will continue to use for a very long time. Also works on other specific pains where heat is required to feel better.","{0, 3.1, 0, 0, 0, 0, 2.593, 1.17835, 0, 0, 0, 0.6, 0, 1.7, 0, 0, 0, 0, 0, 0, 3.1, 0, 0, 0, 1.5, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37835, 1.9637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.8, 0, 0, 0, 0, 0, 0, 1.9}",0.98,0.25,0.715,0.035,0,2,611,108
"B000162FPQ","Ease away pain and stiffness in your neck and shoulders with a Large NeckEase aromatherapy hot and cold pillow by BodySense","49.50","A399OY38JH52J8","Amazon Fan ""Clemson fan""",5,"Fabulous Product!","I already had this item and purchased one for my daughter-in-law. She loves it! Service from provider was excellent!","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7, 0, 0, 0, 0, 0, 2.7}",0.84,0.32,0.68,0,0,2,116,21
"B000162FPQ","Ease away pain and stiffness in your neck and shoulders with a Large NeckEase aromatherapy hot and cold pillow by BodySense","49.50","A2Y19FQUJGEDCC","J.K.",5,"NeckEase miracle device","For many years this amazing invention has been a lifesaver for me. When my neck, or any other area, starts tocause me problems, I grab my neckease. put it into the microwave, and within minutes I'm on the way to feelingmuch better. I don't remember how many years I've had it, so that in itself tells that it's been quite a few.Even if my neck is not misbehaving, sometimes it's just comforting to have the warmth of it on dreary winterdays. A wonderful product, I highly recommend it.Grammy","{0, 0, 0, 0, 2.8, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.258, 0, 0, 0, 1.7, 0, 0, 0, 2, 0, 0, 0, -1.4, 0, 0, 2.7, 0, 0, 0, 1.793, 0}",0.963,0.231,0.722,0.047,0,0,491,88
"B0002406LC","Now Foods, Super Primrose 1300 mg","15.99","AI40TAJ1EW3F2","L. D. Morris ""mistym86""",5,"Work just fine","I use these softgels in conjunction with other products to help with hot flashes. They seem to work just fine. I tried using a lesser mg of another brand Evening Primrose Oil but found they were not helpful. I need the 1300mg once per day.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.85, 0, 0, 0, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.998, 0, 0, 0, 0, 0, 0, 0}",-0.19,0.067,0.871,0.062,1,0,239,45
"B0002406LC","Now Foods, Super Primrose 1300 mg","15.99","A28I626KTWWINR","Nidycr",5,"Good pills","I had used primrose oil in the past, as it is very good for women health I'm using it again. Now's primrose is Hexane free and has a high potency, that makes it a very good choice.","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.193, 0}",0.865,0.222,0.778,0,0,0,180,37
"B0002406C6","Zand Insure Herbal Formula","11.74","A2ASUAHWRI2PAK","me12321",5,"This producct is amazing!","As the other reviewers stated, when taken as soon as you feel something coming on (for me it's either the beginning of a sore throat, with or without a headache, or that run-down feeling right before getting sick), this product has stopped those symptoms from advancing into something worse. My last two bottles have had a long shelf life /expiration date. I keep it in a cool, dark cupboard and seal it tight. They each worked more than a year after purchase. Come to think of it, I don't take any other products, just this one. And the taste isn't that bad to me...it's odd, herbal-y, not pleasant, but ok. Well worth the results!","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.25, 0, 0, 0, -1.15, 0, 0, 0, -0.45, 0, 0, 0, 0, 0, 0, -1.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.925, 0, 0, -0.65, 0, 0, -0.851, 0, -1.554, 1.65, 1.35, 0, 0}",-0.445,0.078,0.812,0.109,1,1,632,117
"B000162FQK","Ease away pain and stiffness in your neck and shoulders with a Large NeckEase aromatherapy hot and cold pillow by BodySense","49.50","A2DSMR0F5WSRNZ","Lover of Books",5,"LOVE this Neck Ease and the Sinus Pillow TOO!","I purchased the Large NeckEase by BodySense for my husband and the Sinus Pillow for myself and let me tell you, I can only say I wish I'd gotten them sooner! We both go to the Chiropractor and have the Mediflow Waterbased pillows (see my review for those and the pillow case) but the addition of these 2 items was a great investment. We both suffer from neck and back pain and arthritis so we have tried many different things to help ease our pain and discomfort.My husband has used the NeckEase several times already and I used it the other night...heated it in the micro, wrapped it around my neck and climbed into bed for the night. Was very comfortable laying there with my head on my Mediflow Waterbased pillow and before I knew it I was fast asleep!I've used the Sinus Pillow twice now. We live in West TN and this time of year we can have some crazy weather - in the 70s one day and down to the 40s the next. This weather wreaks havoc on my sinuses, causing me lots of sinus pain and pressure and some pretty strong and painful, pounding headaches. I just heat my Sinus Pillow in the micro for the recommended time, lay down and place it over my eyes and nose and once again, it's not long until I'm fast asleep. Now, I'm not going to say it took my headache away completely each time, but it sure does relieve the sinus pressure and greatly reduces the pounding pain in my head so that I can relax and fall asleep quite easily. The various scents given off from each pillow is wonderful and very soothing.I would recommend both of these products and look forward to using them for years. And after reading the reviews of the BodySense Large Pack and Extra Large Pack I am putting those on my wishlist for purchase of one or both in the very near future!","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.65, 0, 0, 0, -3.75, 0, 0, 0, 0, -3.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55, 2.25, 0, -3.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.8895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4.35, 0, 0, 0, 0, 0, 0, 0, 0, -3.45, 0, -1.8, 0, 0, 3.3, 3.45, 0, -2.85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95, 0, 2.25, 0, 0, -1.8, 0, 0, 0, 0, 0, -3.45, 0, 0, 0, 0, 0, 0, 0, 2.85, 0, 0, 0, 0, 2.5395, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.05, 0, 0, 0, 0, 2.64555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.916,0.133,0.766,0.101,2,3,1761,332
"B000162FQ0","Ease away pain and stiffness in your neck and shoulders with a Large NeckEase aromatherapy hot and cold pillow by BodySense","49.50","A2NK19K2ERUOJL","Kitty",5,"a fabulous product","The large NeckEase is a fabulous product! It holds the heat as advertised and hugs the neck and shoulders comfortably. I would definitely recommend this product.","{0, 0, 0, 0, 0, 2.4, 0, 0, 0, 0, 0, 0, 0, 0, 2.2, 0, 0, 0, 0, 1.8, 0, 0, 1.7, 1.5, 0, 0}",0.931,0.415,0.585,0,0,1,161,26
"B000162FQ0","Ease away pain and stiffness in your neck and shoulders with a Large NeckEase aromatherapy hot and cold pillow by BodySense","49.50","A2Y19FQUJGEDCC","J.K.",5,"NeckEase miracle device","For many years this amazing invention has been a lifesaver for me. When my neck, or any other area, starts tocause me problems, I grab my neckease. put it into the microwave, and within minutes I'm on the way to feelingmuch better. I don't remember how many years I've had it, so that in itself tells that it's been quite a few.Even if my neck is not misbehaving, sometimes it's just comforting to have the warmth of it on dreary winterdays. A wonderful product, I highly recommend it.Grammy","{0, 0, 0, 0, 2.8, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.258, 0, 0, 0, 1.7, 0, 0, 0, 2, 0, 0, 0, -1.4, 0, 0, 2.7, 0, 0, 0, 1.793, 0}",0.963,0.231,0.722,0.047,0,0,491,88
